Year,Semester,Week_Released,Week_Deadline,Current_Week,Weeks_Left,Weight,Difficulty,Estimated_Hours,Current_Workload,Procrastination_Score,Avg_Delay_History,Urgency,PriorityClass,Task_Type_Exam,Task_Type_Project,Task_Type_Quiz,Task_Type_Report
2,1,5,12,12,0,100,8.5,12,6.075920007,0.657416921,0.641876394,1.0,0,False,False,False,False
2,1,5,12,5,7,40,6.5,6,6.075920007,0.657416921,0.641876394,0.002958291,1,False,False,True,False
2,1,3,12,7,5,60,7.5,10,6.075920007,0.657416921,0.641876394,0.021978767,2,False,False,False,False
2,1,2,12,7,5,40,7.0,10,6.075920007,0.657416921,0.641876394,0.018315639,2,True,False,False,False
2,1,3,12,5,7,60,7.0,10,6.075920007,0.657416921,0.641876394,0.004437436,2,False,False,False,False
2,1,1,6,4,2,30,6.5,10,6.075920007,0.657416921,0.641876394,0.181706866,2,False,False,False,True
2,2,3,12,11,1,100,8.8,14,6.075920007,0.657416921,0.641876394,0.539194757,0,False,False,False,False
2,2,1,12,5,7,70,9.5,22,6.075920007,0.657416921,0.641876394,0.004807223,2,False,True,False,False
2,2,3,12,10,2,100,8.6,12,6.075920007,0.657416921,0.641876394,0.242275822,0,False,False,False,False
2,2,2,12,2,10,40,7.5,8,6.075920007,0.657416921,0.641876394,0.000335463,2,True,False,False,False
2,2,3,12,7,5,60,8.0,10,6.075920007,0.657416921,0.641876394,0.021978767,2,False,False,False,False
1,1,2,12,8,4,100,7.0,8,4.565086046,0.567279753,0.410125962,0.040762204,2,True,False,False,False
1,1,4,12,4,8,100,8.2,12,4.565086046,0.567279753,0.410125962,0.001993869,2,False,False,False,False
1,1,3,11,5,6,100,5.0,7,4.565086046,0.567279753,0.410125962,0.009875696,2,False,False,False,False
1,2,4,11,11,0,60,8.5,12,4.565086046,0.567279753,0.410125962,1.0,0,False,False,False,False
1,2,2,12,3,9,40,6.0,6,4.565086046,0.567279753,0.410125962,0.000746586,1,True,False,False,False
1,2,3,12,11,1,100,8.0,12,4.565086046,0.567279753,0.410125962,0.539194757,0,False,False,False,False
1,2,3,12,12,0,60,7.0,9,4.565086046,0.567279753,0.410125962,1.0,0,False,False,False,False
1,2,2,12,7,5,40,7.0,8,4.565086046,0.567279753,0.410125962,0.018315639,1,True,False,False,False
2,1,5,12,6,6,100,8.5,12,4.565086046,0.567279753,0.410125962,0.009875696,2,False,False,False,False
2,1,5,12,7,5,40,6.5,6,4.565086046,0.567279753,0.410125962,0.014652511,1,False,False,True,False
2,1,3,12,10,2,60,7.5,10,4.565086046,0.567279753,0.410125962,0.242275822,0,False,False,False,False
2,1,2,12,9,3,40,7.0,10,4.565086046,0.567279753,0.410125962,0.090717953,1,True,False,False,False
2,1,3,12,4,8,60,7.0,10,4.565086046,0.567279753,0.410125962,0.001993869,1,False,False,False,False
2,1,1,6,6,0,30,6.5,10,4.565086046,0.567279753,0.410125962,0.9,2,False,False,False,True
2,2,3,12,9,3,100,8.8,14,4.565086046,0.567279753,0.410125962,0.108861544,0,False,False,False,False
2,2,1,12,2,10,70,9.5,22,4.565086046,0.567279753,0.410125962,0.000436101,2,False,True,False,False
2,2,3,12,12,0,100,8.6,12,4.565086046,0.567279753,0.410125962,1.0,0,False,False,False,False
2,2,2,12,3,9,40,7.5,8,4.565086046,0.567279753,0.410125962,0.000746586,1,True,False,False,False
2,2,3,12,12,0,60,8.0,10,4.565086046,0.567279753,0.410125962,1.0,0,False,False,False,False
1,1,2,12,12,0,100,7.0,8,7.132397088,0.40494853,0.574489432,1.0,0,True,False,False,False
1,1,4,12,9,3,100,8.2,12,7.132397088,0.40494853,0.574489432,0.108861544,0,False,False,False,False
1,1,3,11,9,2,100,5.0,7,7.132397088,0.40494853,0.574489432,0.242275822,0,False,False,False,False
1,2,4,11,8,3,60,8.5,12,7.132397088,0.40494853,0.574489432,0.108861544,2,False,False,False,False
1,2,2,12,11,1,40,6.0,6,7.132397088,0.40494853,0.574489432,0.449328964,2,True,False,False,False
1,2,3,12,9,3,100,8.0,12,7.132397088,0.40494853,0.574489432,0.108861544,0,False,False,False,False
1,2,3,12,12,0,60,7.0,9,7.132397088,0.40494853,0.574489432,1.0,0,False,False,False,False
1,2,2,12,4,8,40,7.0,8,7.132397088,0.40494853,0.574489432,0.001661557,1,True,False,False,False
2,1,5,12,6,6,100,8.5,12,7.132397088,0.40494853,0.574489432,0.009875696,0,False,False,False,False
2,1,5,12,5,7,40,6.5,6,7.132397088,0.40494853,0.574489432,0.002958291,1,False,False,True,False
2,1,3,12,10,2,60,7.5,10,7.132397088,0.40494853,0.574489432,0.242275822,0,False,False,False,False
2,1,2,12,11,1,40,7.0,10,7.132397088,0.40494853,0.574489432,0.449328964,2,True,False,False,False
2,1,3,12,9,3,60,7.0,10,7.132397088,0.40494853,0.574489432,0.108861544,2,False,False,False,False
2,1,1,6,1,5,30,6.5,10,7.132397088,0.40494853,0.574489432,0.016484075,1,False,False,False,True
2,2,3,12,6,6,100,8.8,14,7.132397088,0.40494853,0.574489432,0.009875696,0,False,False,False,False
2,2,1,12,4,8,70,9.5,22,7.132397088,0.40494853,0.574489432,0.002160024,2,False,True,False,False
2,2,3,12,3,9,100,8.6,12,7.132397088,0.40494853,0.574489432,0.000895903,0,False,False,False,False
2,2,2,12,9,3,40,7.5,8,7.132397088,0.40494853,0.574489432,0.090717953,2,True,False,False,False
2,2,3,12,5,7,60,8.0,10,7.132397088,0.40494853,0.574489432,0.004437436,2,False,False,False,False
1,1,2,12,7,5,100,7.0,8,5.330045596,0.269486926,0.099846321,0.018315639,2,True,False,False,False
1,1,4,12,6,6,100,8.2,12,5.330045596,0.269486926,0.099846321,0.009875696,2,False,False,False,False
1,1,3,11,11,0,100,5.0,7,5.330045596,0.269486926,0.099846321,1.0,0,False,False,False,False
1,2,4,11,5,6,60,8.5,12,5.330045596,0.269486926,0.099846321,0.009875696,1,False,False,False,False
1,2,2,12,7,5,40,6.0,6,5.330045596,0.269486926,0.099846321,0.018315639,1,True,False,False,False
1,2,3,12,12,0,100,8.0,12,5.330045596,0.269486926,0.099846321,1.0,0,False,False,False,False
1,2,3,12,12,0,60,7.0,9,5.330045596,0.269486926,0.099846321,1.0,0,False,False,False,False
1,2,2,12,7,5,40,7.0,8,5.330045596,0.269486926,0.099846321,0.018315639,1,True,False,False,False
2,1,5,12,5,7,100,8.5,12,5.330045596,0.269486926,0.099846321,0.004437436,2,False,False,False,False
2,1,5,12,8,4,40,6.5,6,5.330045596,0.269486926,0.099846321,0.032609763,1,False,False,True,False
2,1,3,12,12,0,60,7.5,10,5.330045596,0.269486926,0.099846321,1.0,0,False,False,False,False
2,1,2,12,7,5,40,7.0,10,5.330045596,0.269486926,0.099846321,0.018315639,1,True,False,False,False
2,1,3,12,8,4,60,7.0,10,5.330045596,0.269486926,0.099846321,0.048914645,1,False,False,False,False
2,1,1,6,3,3,30,6.5,10,5.330045596,0.269486926,0.099846321,0.081646158,1,False,False,False,True
2,2,3,12,7,5,100,8.8,14,5.330045596,0.269486926,0.099846321,0.021978767,2,False,False,False,False
2,2,1,12,1,11,70,9.5,22,5.330045596,0.269486926,0.099846321,0.000195953,2,False,True,False,False
2,2,3,12,10,2,100,8.6,12,5.330045596,0.269486926,0.099846321,0.242275822,0,False,False,False,False
2,2,2,12,6,6,40,7.5,8,5.330045596,0.269486926,0.099846321,0.008229747,1,True,False,False,False
2,2,3,12,7,5,60,8.0,10,5.330045596,0.269486926,0.099846321,0.021978767,1,False,False,False,False
1,1,2,12,5,7,100,7.0,8,4.697528069,0.328814216,0.642079727,0.003697864,2,True,False,False,False
1,1,4,12,6,6,100,8.2,12,4.697528069,0.328814216,0.642079727,0.009875696,2,False,False,False,False
1,1,3,11,9,2,100,5.0,7,4.697528069,0.328814216,0.642079727,0.242275822,0,False,False,False,False
1,2,4,11,11,0,60,8.5,12,4.697528069,0.328814216,0.642079727,1.0,0,False,False,False,False
1,2,2,12,5,7,40,6.0,6,4.697528069,0.328814216,0.642079727,0.003697864,1,True,False,False,False
1,2,3,12,4,8,100,8.0,12,4.697528069,0.328814216,0.642079727,0.001993869,2,False,False,False,False
1,2,3,12,12,0,60,7.0,9,4.697528069,0.328814216,0.642079727,1.0,0,False,False,False,False
1,2,2,12,4,8,40,7.0,8,4.697528069,0.328814216,0.642079727,0.001661557,1,True,False,False,False
2,1,5,12,5,7,100,8.5,12,4.697528069,0.328814216,0.642079727,0.004437436,2,False,False,False,False
2,1,5,12,12,0,40,6.5,6,4.697528069,0.328814216,0.642079727,0.8,2,False,False,True,False
2,1,3,12,5,7,60,7.5,10,4.697528069,0.328814216,0.642079727,0.004437436,2,False,False,False,False
2,1,2,12,11,1,40,7.0,10,4.697528069,0.328814216,0.642079727,0.449328964,2,True,False,False,False
2,1,3,12,9,3,60,7.0,10,4.697528069,0.328814216,0.642079727,0.108861544,2,False,False,False,False
2,1,1,6,2,4,30,6.5,10,4.697528069,0.328814216,0.642079727,0.036685984,1,False,False,False,True
2,2,3,12,7,5,100,8.8,14,4.697528069,0.328814216,0.642079727,0.021978767,0,False,False,False,False
2,2,1,12,10,2,70,9.5,22,4.697528069,0.328814216,0.642079727,0.262465473,0,False,True,False,False
2,2,3,12,7,5,100,8.6,12,4.697528069,0.328814216,0.642079727,0.021978767,0,False,False,False,False
2,2,2,12,8,4,40,7.5,8,4.697528069,0.328814216,0.642079727,0.040762204,1,True,False,False,False
2,2,3,12,11,1,60,8.0,10,4.697528069,0.328814216,0.642079727,0.539194757,0,False,False,False,False
1,1,2,12,7,5,100,7.0,8,4.76905318,0.426310002,0.431440371,0.018315639,2,True,False,False,False
1,1,4,12,12,0,100,8.2,12,4.76905318,0.426310002,0.431440371,1.0,0,False,False,False,False
1,1,3,11,10,1,100,5.0,7,4.76905318,0.426310002,0.431440371,0.539194757,0,False,False,False,False
1,2,4,11,8,3,60,8.5,12,4.76905318,0.426310002,0.431440371,0.108861544,2,False,False,False,False
1,2,2,12,6,6,40,6.0,6,4.76905318,0.426310002,0.431440371,0.008229747,1,True,False,False,False
1,2,3,12,3,9,100,8.0,12,4.76905318,0.426310002,0.431440371,0.000895903,2,False,False,False,False
1,2,3,12,9,3,60,7.0,9,4.76905318,0.426310002,0.431440371,0.108861544,2,False,False,False,False
1,2,2,12,6,6,40,7.0,8,4.76905318,0.426310002,0.431440371,0.008229747,1,True,False,False,False
2,1,5,12,10,2,100,8.5,12,4.76905318,0.426310002,0.431440371,0.242275822,0,False,False,False,False
2,1,5,12,9,3,40,6.5,6,4.76905318,0.426310002,0.431440371,0.072574363,1,False,False,True,False
2,1,3,12,9,3,60,7.5,10,4.76905318,0.426310002,0.431440371,0.108861544,2,False,False,False,False
2,1,2,12,4,8,40,7.0,10,4.76905318,0.426310002,0.431440371,0.001661557,1,True,False,False,False
2,1,3,12,12,0,60,7.0,10,4.76905318,0.426310002,0.431440371,1.0,0,False,False,False,False
2,1,1,6,3,3,30,6.5,10,4.76905318,0.426310002,0.431440371,0.081646158,1,False,False,False,True
2,2,3,12,7,5,100,8.8,14,4.76905318,0.426310002,0.431440371,0.021978767,2,False,False,False,False
2,2,1,12,6,6,70,9.5,22,4.76905318,0.426310002,0.431440371,0.010698671,2,False,True,False,False
2,2,3,12,11,1,100,8.6,12,4.76905318,0.426310002,0.431440371,0.539194757,0,False,False,False,False
2,2,2,12,6,6,40,7.5,8,4.76905318,0.426310002,0.431440371,0.008229747,1,True,False,False,False
2,2,3,12,3,9,60,8.0,10,4.76905318,0.426310002,0.431440371,0.000895903,2,False,False,False,False
1,1,2,12,5,7,100,7.0,8,6.199793267,0.666341715,0.539818476,0.003697864,2,True,False,False,False
1,1,4,12,4,8,100,8.2,12,6.199793267,0.666341715,0.539818476,0.001993869,0,False,False,False,False
1,1,3,11,7,4,100,5.0,7,6.199793267,0.666341715,0.539818476,0.048914645,2,False,False,False,False
1,2,4,11,10,1,60,8.5,12,6.199793267,0.666341715,0.539818476,0.539194757,0,False,False,False,False
1,2,2,12,11,1,40,6.0,6,6.199793267,0.666341715,0.539818476,0.449328964,2,True,False,False,False
1,2,3,12,12,0,100,8.0,12,6.199793267,0.666341715,0.539818476,1.0,0,False,False,False,False
1,2,3,12,8,4,60,7.0,9,6.199793267,0.666341715,0.539818476,0.048914645,2,False,False,False,False
1,2,2,12,6,6,40,7.0,8,6.199793267,0.666341715,0.539818476,0.008229747,2,True,False,False,False
2,1,5,12,8,4,100,8.5,12,6.199793267,0.666341715,0.539818476,0.048914645,0,False,False,False,False
2,1,5,12,6,6,40,6.5,6,6.199793267,0.666341715,0.539818476,0.006583798,1,False,False,True,False
2,1,3,12,6,6,60,7.5,10,6.199793267,0.666341715,0.539818476,0.009875696,2,False,False,False,False
2,1,2,12,11,1,40,7.0,10,6.199793267,0.666341715,0.539818476,0.449328964,2,True,False,False,False
2,1,3,12,12,0,60,7.0,10,6.199793267,0.666341715,0.539818476,1.0,0,False,False,False,False
2,1,1,6,3,3,30,6.5,10,6.199793267,0.666341715,0.539818476,0.081646158,1,False,False,False,True
2,2,3,12,12,0,100,8.8,14,6.199793267,0.666341715,0.539818476,1.0,0,False,False,False,False
2,2,1,12,1,11,70,9.5,22,6.199793267,0.666341715,0.539818476,0.000195953,2,False,True,False,False
2,2,3,12,10,2,100,8.6,12,6.199793267,0.666341715,0.539818476,0.242275822,0,False,False,False,False
2,2,2,12,6,6,40,7.5,8,6.199793267,0.666341715,0.539818476,0.008229747,2,True,False,False,False
2,2,3,12,6,6,60,8.0,10,6.199793267,0.666341715,0.539818476,0.009875696,2,False,False,False,False
1,1,2,12,3,9,100,7.0,8,7.344871565,0.613553674,0.429636346,0.000746586,2,True,False,False,False
1,1,4,12,6,6,100,8.2,12,7.344871565,0.613553674,0.429636346,0.009875696,0,False,False,False,False
1,1,3,11,3,8,100,5.0,7,7.344871565,0.613553674,0.429636346,0.001993869,2,False,False,False,False
1,2,4,11,4,7,60,8.5,12,7.344871565,0.613553674,0.429636346,0.004437436,2,False,False,False,False
1,2,2,12,4,8,40,6.0,6,7.344871565,0.613553674,0.429636346,0.001661557,1,True,False,False,False
1,2,3,12,7,5,100,8.0,12,7.344871565,0.613553674,0.429636346,0.021978767,0,False,False,False,False
1,2,3,12,5,7,60,7.0,9,7.344871565,0.613553674,0.429636346,0.004437436,2,False,False,False,False
1,2,2,12,2,10,40,7.0,8,7.344871565,0.613553674,0.429636346,0.000335463,1,True,False,False,False
2,1,5,12,5,7,100,8.5,12,7.344871565,0.613553674,0.429636346,0.004437436,0,False,False,False,False
2,1,5,12,12,0,40,6.5,6,7.344871565,0.613553674,0.429636346,0.8,2,False,False,True,False
2,1,3,12,12,0,60,7.5,10,7.344871565,0.613553674,0.429636346,1.0,0,False,False,False,False
2,1,2,12,12,0,40,7.0,10,7.344871565,0.613553674,0.429636346,1.0,0,True,False,False,False
2,1,3,12,4,8,60,7.0,10,7.344871565,0.613553674,0.429636346,0.001993869,2,False,False,False,False
2,1,1,6,5,1,30,6.5,10,7.344871565,0.613553674,0.429636346,0.404396068,2,False,False,False,True
2,2,3,12,5,7,100,8.8,14,7.344871565,0.613553674,0.429636346,0.004437436,0,False,False,False,False
2,2,1,12,2,10,70,9.5,22,7.344871565,0.613553674,0.429636346,0.000436101,2,False,True,False,False
2,2,3,12,5,7,100,8.6,12,7.344871565,0.613553674,0.429636346,0.004437436,0,False,False,False,False
2,2,2,12,8,4,40,7.5,8,7.344871565,0.613553674,0.429636346,0.040762204,2,True,False,False,False
2,2,3,12,3,9,60,8.0,10,7.344871565,0.613553674,0.429636346,0.000895903,2,False,False,False,False
1,1,2,12,11,1,100,7.0,8,8.140221244,0.606280002,0.168896818,0.449328964,0,True,False,False,False
1,1,4,12,5,7,100,8.2,12,8.140221244,0.606280002,0.168896818,0.004437436,0,False,False,False,False
1,1,3,11,5,6,100,5.0,7,8.140221244,0.606280002,0.168896818,0.009875696,2,False,False,False,False
1,2,4,11,4,7,60,8.5,12,8.140221244,0.606280002,0.168896818,0.004437436,2,False,False,False,False
1,2,2,12,8,4,40,6.0,6,8.140221244,0.606280002,0.168896818,0.040762204,1,True,False,False,False
1,2,3,12,6,6,100,8.0,12,8.140221244,0.606280002,0.168896818,0.009875696,0,False,False,False,False
1,2,3,12,12,0,60,7.0,9,8.140221244,0.606280002,0.168896818,1.0,0,False,False,False,False
1,2,2,12,6,6,40,7.0,8,8.140221244,0.606280002,0.168896818,0.008229747,1,True,False,False,False
2,1,5,12,6,6,100,8.5,12,8.140221244,0.606280002,0.168896818,0.009875696,0,False,False,False,False
2,1,5,12,9,3,40,6.5,6,8.140221244,0.606280002,0.168896818,0.072574363,1,False,False,True,False
2,1,3,12,10,2,60,7.5,10,8.140221244,0.606280002,0.168896818,0.242275822,0,False,False,False,False
2,1,2,12,5,7,40,7.0,10,8.140221244,0.606280002,0.168896818,0.003697864,1,True,False,False,False
2,1,3,12,11,1,60,7.0,10,8.140221244,0.606280002,0.168896818,0.539194757,0,False,False,False,False
2,1,1,6,5,1,30,6.5,10,8.140221244,0.606280002,0.168896818,0.404396068,2,False,False,False,True
2,2,3,12,11,1,100,8.8,14,8.140221244,0.606280002,0.168896818,0.539194757,0,False,False,False,False
2,2,1,12,4,8,70,9.5,22,8.140221244,0.606280002,0.168896818,0.002160024,2,False,True,False,False
2,2,3,12,12,0,100,8.6,12,8.140221244,0.606280002,0.168896818,1.0,0,False,False,False,False
2,2,2,12,6,6,40,7.5,8,8.140221244,0.606280002,0.168896818,0.008229747,1,True,False,False,False
2,2,3,12,11,1,60,8.0,10,8.140221244,0.606280002,0.168896818,0.539194757,0,False,False,False,False
1,1,2,12,2,10,100,7.0,8,3.769509568,0.87408478,0.737603406,0.000335463,2,True,False,False,False
1,1,4,12,10,2,100,8.2,12,3.769509568,0.87408478,0.737603406,0.242275822,0,False,False,False,False
1,1,3,11,10,1,100,5.0,7,3.769509568,0.87408478,0.737603406,0.539194757,0,False,False,False,False
1,2,4,11,10,1,60,8.5,12,3.769509568,0.87408478,0.737603406,0.539194757,0,False,False,False,False
1,2,2,12,6,6,40,6.0,6,3.769509568,0.87408478,0.737603406,0.008229747,1,True,False,False,False
1,2,3,12,3,9,100,8.0,12,3.769509568,0.87408478,0.737603406,0.000895903,0,False,False,False,False
1,2,3,12,9,3,60,7.0,9,3.769509568,0.87408478,0.737603406,0.108861544,2,False,False,False,False
1,2,2,12,8,4,40,7.0,8,3.769509568,0.87408478,0.737603406,0.040762204,2,True,False,False,False
2,1,5,12,5,7,100,8.5,12,3.769509568,0.87408478,0.737603406,0.004437436,0,False,False,False,False
2,1,5,12,7,5,40,6.5,6,3.769509568,0.87408478,0.737603406,0.014652511,1,False,False,True,False
2,1,3,12,11,1,60,7.5,10,3.769509568,0.87408478,0.737603406,0.539194757,0,False,False,False,False
2,1,2,12,2,10,40,7.0,10,3.769509568,0.87408478,0.737603406,0.000335463,2,True,False,False,False
2,1,3,12,3,9,60,7.0,10,3.769509568,0.87408478,0.737603406,0.000895903,2,False,False,False,False
2,1,1,6,6,0,30,6.5,10,3.769509568,0.87408478,0.737603406,0.9,2,False,False,False,True
2,2,3,12,6,6,100,8.8,14,3.769509568,0.87408478,0.737603406,0.009875696,0,False,False,False,False
2,2,1,12,9,3,70,9.5,22,3.769509568,0.87408478,0.737603406,0.117933339,0,False,True,False,False
2,2,3,12,8,4,100,8.6,12,3.769509568,0.87408478,0.737603406,0.048914645,0,False,False,False,False
2,2,2,12,12,0,40,7.5,8,3.769509568,0.87408478,0.737603406,1.0,0,True,False,False,False
2,2,3,12,5,7,60,8.0,10,3.769509568,0.87408478,0.737603406,0.004437436,2,False,False,False,False
1,1,2,12,5,7,100,7.0,8,4.739713891,0.576559893,0.46483327,0.003697864,2,True,False,False,False
1,1,4,12,6,6,100,8.2,12,4.739713891,0.576559893,0.46483327,0.009875696,2,False,False,False,False
1,1,3,11,7,4,100,5.0,7,4.739713891,0.576559893,0.46483327,0.048914645,2,False,False,False,False
1,2,4,11,8,3,60,8.5,12,4.739713891,0.576559893,0.46483327,0.108861544,2,False,False,False,False
1,2,2,12,4,8,40,6.0,6,4.739713891,0.576559893,0.46483327,0.001661557,1,True,False,False,False
1,2,3,12,11,1,100,8.0,12,4.739713891,0.576559893,0.46483327,0.539194757,0,False,False,False,False
1,2,3,12,6,6,60,7.0,9,4.739713891,0.576559893,0.46483327,0.009875696,2,False,False,False,False
1,2,2,12,12,0,40,7.0,8,4.739713891,0.576559893,0.46483327,1.0,0,True,False,False,False
2,1,5,12,9,3,100,8.5,12,4.739713891,0.576559893,0.46483327,0.108861544,0,False,False,False,False
2,1,5,12,8,4,40,6.5,6,4.739713891,0.576559893,0.46483327,0.032609763,1,False,False,True,False
2,1,3,12,7,5,60,7.5,10,4.739713891,0.576559893,0.46483327,0.021978767,2,False,False,False,False
2,1,2,12,8,4,40,7.0,10,4.739713891,0.576559893,0.46483327,0.040762204,1,True,False,False,False
2,1,3,12,11,1,60,7.0,10,4.739713891,0.576559893,0.46483327,0.539194757,0,False,False,False,False
2,1,1,6,5,1,30,6.5,10,4.739713891,0.576559893,0.46483327,0.404396068,2,False,False,False,True
2,2,3,12,7,5,100,8.8,14,4.739713891,0.576559893,0.46483327,0.021978767,0,False,False,False,False
2,2,1,12,10,2,70,9.5,22,4.739713891,0.576559893,0.46483327,0.262465473,0,False,True,False,False
2,2,3,12,12,0,100,8.6,12,4.739713891,0.576559893,0.46483327,1.0,0,False,False,False,False
2,2,2,12,8,4,40,7.5,8,4.739713891,0.576559893,0.46483327,0.040762204,1,True,False,False,False
2,2,3,12,12,0,60,8.0,10,4.739713891,0.576559893,0.46483327,1.0,0,False,False,False,False
1,1,2,12,10,2,100,7.0,8,3.349005606,0.695023947,0.370588524,0.201896518,2,True,False,False,False
1,1,4,12,4,8,100,8.2,12,3.349005606,0.695023947,0.370588524,0.001993869,2,False,False,False,False
1,1,3,11,8,3,100,5.0,7,3.349005606,0.695023947,0.370588524,0.108861544,2,False,False,False,False
1,2,4,11,10,1,60,8.5,12,3.349005606,0.695023947,0.370588524,0.539194757,0,False,False,False,False
1,2,2,12,9,3,40,6.0,6,3.349005606,0.695023947,0.370588524,0.090717953,1,True,False,False,False
1,2,3,12,12,0,100,8.0,12,3.349005606,0.695023947,0.370588524,1.0,0,False,False,False,False
1,2,3,12,11,1,60,7.0,9,3.349005606,0.695023947,0.370588524,0.539194757,0,False,False,False,False
1,2,2,12,3,9,40,7.0,8,3.349005606,0.695023947,0.370588524,0.000746586,1,True,False,False,False
2,1,5,12,7,5,100,8.5,12,3.349005606,0.695023947,0.370588524,0.021978767,2,False,False,False,False
2,1,5,12,6,6,40,6.5,6,3.349005606,0.695023947,0.370588524,0.006583798,1,False,False,True,False
2,1,3,12,4,8,60,7.5,10,3.349005606,0.695023947,0.370588524,0.001993869,1,False,False,False,False
2,1,2,12,6,6,40,7.0,10,3.349005606,0.695023947,0.370588524,0.008229747,1,True,False,False,False
2,1,3,12,7,5,60,7.0,10,3.349005606,0.695023947,0.370588524,0.021978767,1,False,False,False,False
