Student_ID,Year,Semester,Task_Name,Task_Type,Week_Released,Week_Deadline,Current_Week,Weeks_Left,Weight,Difficulty,Estimated_Hours,Current_Workload,Procrastination_Score,Avg_Delay_History,Urgency,RawPriority,PriorityClass
11,2,1,Advanced Mathematics Coursework,Coursework,3,12,9,3,60,7,10,3.324837216,0.596395828,0.585291272,0.108861544,0.455256654,Medium
11,2,1,DSGP Project Proposal,Report,1,6,1,5,30,6.5,10,3.324837216,0.596395828,0.585291272,0.016484075,0.362162287,Low
11,2,2,AI Coursework,Coursework,3,12,11,1,100,8.8,14,3.324837216,0.596395828,0.585291272,0.539194757,1,High
11,2,2,DSGP Project Implementation,Project,1,12,3,9,70,9.5,22,3.324837216,0.596395828,0.585291272,0.000970562,0.498283909,Medium
11,2,2,Data Engineering Coursework,Coursework,3,12,5,7,100,8.6,12,3.324837216,0.596395828,0.585291272,0.004437436,0.641150627,Medium
11,2,2,Simulation and Modeling Exam,Exam,2,12,4,8,40,7.5,8,3.324837216,0.596395828,0.585291272,0.001661557,0.398456658,Low
11,2,2,Simulation and Modeling Coursework,Coursework,3,12,6,6,60,8,10,3.324837216,0.596395828,0.585291272,0.009875696,0.450510192,Medium
12,1,1,CSF Exam,Exam,2,12,9,3,100,7,8,5.692896419,0.635437213,0.45009857,0.090717953,0.556626513,Medium
12,1,1,Database Coursework,Coursework,4,12,7,5,100,8.2,12,5.692896419,0.635437213,0.45009857,0.021978767,0.663441716,High
12,1,1,English Coursework,Coursework,3,11,3,8,100,5,7,5.692896419,0.635437213,0.45009857,0.001993869,0.494445492,Medium
12,1,2,Programming Coursework,Coursework,4,11,11,0,60,8.5,12,5.692896419,0.635437213,0.45009857,1,1,High
12,1,2,Programming Exam,Exam,2,12,5,7,40,6,6,5.692896419,0.635437213,0.45009857,0.003697864,0.394871491,Low
12,1,2,DSA Coursework,Coursework,3,12,8,4,100,8,12,5.692896419,0.635437213,0.45009857,0.048914645,0.666175686,High
12,1,2,Computational Mathematics Coursework,Coursework,3,12,10,2,60,7,9,5.692896419,0.635437213,0.45009857,0.242275822,0.81451598,High
12,1,2,Computational Mathematics Exam,Exam,2,12,5,7,40,7,8,5.692896419,0.635437213,0.45009857,0.003697864,0.414871491,Low
12,2,1,OOD Coursework,Coursework,5,12,10,2,100,8.5,12,5.692896419,0.635437213,0.45009857,0.242275822,1,High
12,2,1,Machine Learning Quiz,Quiz,5,12,7,5,40,6.5,6,5.692896419,0.635437213,0.45009857,0.014652511,0.407610152,Low
12,2,1,Machine Learning Coursework,Coursework,3,12,11,1,60,7.5,10,5.692896419,0.635437213,0.45009857,0.539194757,0.898745714,High
12,2,1,Advanced Mathematics Exam,Exam,2,12,4,8,40,7,10,5.692896419,0.635437213,0.45009857,0.001661557,0.414362414,Low
12,2,1,Advanced Mathematics Coursework,Coursework,3,12,11,1,60,7,10,5.692896419,0.635437213,0.45009857,0.539194757,0.888745714,High
12,2,1,DSGP Project Proposal,Report,1,6,5,1,30,6.5,10,5.692896419,0.635437213,0.45009857,0.404396068,0.485046042,Medium
12,2,2,AI Coursework,Coursework,3,12,4,8,100,8.8,14,5.692896419,0.635437213,0.45009857,0.001993869,0.670445492,High
12,2,2,DSGP Project Implementation,Project,1,12,2,10,70,9.5,22,5.692896419,0.635437213,0.45009857,0.000436101,0.52405605,Medium
12,2,2,Data Engineering Coursework,Coursework,3,12,4,8,100,8.6,12,5.692896419,0.635437213,0.45009857,0.001993869,0.666445492,High
12,2,2,Simulation and Modeling Exam,Exam,2,12,7,5,40,7.5,8,5.692896419,0.635437213,0.45009857,0.018315639,0.428525934,Low
12,2,2,Simulation and Modeling Coursework,Coursework,3,12,5,7,60,8,10,5.692896419,0.635437213,0.45009857,0.004437436,0.475056384,Medium
13,1,1,CSF Exam,Exam,2,12,6,6,100,7,8,3.05063666,0.261739301,0.531310722,0.008229747,0.467121989,Medium
13,1,1,Database Coursework,Coursework,4,12,7,5,100,8.2,12,3.05063666,0.261739301,0.531310722,0.021978767,0.594559244,Medium
13,1,1,English Coursework,Coursework,3,11,10,1,100,5,7,3.05063666,0.261739301,0.531310722,0.539194757,0.859863241,High
13,1,2,Programming Coursework,Coursework,4,11,11,0,60,8.5,12,3.05063666,0.261739301,0.531310722,1,0.965064552,High
13,1,2,Programming Exam,Exam,2,12,9,3,40,6,6,3.05063666,0.261739301,0.531310722,0.090717953,0.34774404,Low
13,1,2,DSA Coursework,Coursework,3,12,9,3,100,8,12,3.05063666,0.261739301,0.531310722,0.108861544,0.612279938,Medium
13,1,2,Computational Mathematics Coursework,Coursework,3,12,5,7,60,7,9,3.05063666,0.261739301,0.531310722,0.004437436,0.386173911,Low
13,1,2,Computational Mathematics Exam,Exam,2,12,2,10,40,7,8,3.05063666,0.261739301,0.531310722,0.000335463,0.345148418,Low
13,2,1,OOD Coursework,Coursework,5,12,12,0,100,8.5,12,3.05063666,0.261739301,0.531310722,1,1,High
13,2,1,Machine Learning Quiz,Quiz,5,12,5,7,40,6.5,6,3.05063666,0.261739301,0.531310722,0.002958291,0.335804125,Low
13,2,1,Machine Learning Coursework,Coursework,3,12,5,7,60,7.5,10,3.05063666,0.261739301,0.531310722,0.004437436,0.396173911,Low
13,2,1,Advanced Mathematics Exam,Exam,2,12,7,5,40,7,10,3.05063666,0.261739301,0.531310722,0.018315639,0.349643462,Low
13,2,1,Advanced Mathematics Coursework,Coursework,3,12,9,3,60,7,10,3.05063666,0.261739301,0.531310722,0.108861544,0.412279938,Low
13,2,1,DSGP Project Proposal,Report,1,6,6,0,30,6.5,10,3.05063666,0.261739301,0.531310722,0.9,0.540064552,Medium
13,2,2,AI Coursework,Coursework,3,12,8,4,100,8.8,14,3.05063666,0.261739301,0.531310722,0.048914645,0.613293213,Medium
13,2,2,DSGP Project Implementation,Project,1,12,6,6,70,9.5,22,3.05063666,0.261739301,0.531310722,0.010698671,0.45773922,Medium
13,2,2,Data Engineering Coursework,Coursework,3,12,5,7,100,8.6,12,3.05063666,0.261739301,0.531310722,0.004437436,0.598173911,Medium
13,2,2,Simulation and Modeling Exam,Exam,2,12,7,5,40,7.5,8,3.05063666,0.261739301,0.531310722,0.018315639,0.359643462,Low
13,2,2,Simulation and Modeling Coursework,Coursework,3,12,10,2,60,8,10,3.05063666,0.261739301,0.531310722,0.242275822,0.765633508,High
14,1,1,CSF Exam,Exam,2,12,2,10,100,7,8,6.075920007,0.657416921,0.641876394,0.000335463,0.561151997,Medium
14,1,1,Database Coursework,Coursework,4,12,4,8,100,8.2,12,6.075920007,0.657416921,0.641876394,0.001993869,0.685566599,High
14,1,1,English Coursework,Coursework,3,11,7,4,100,5,7,6.075920007,0.657416921,0.641876394,0.048914645,0.533296793,Medium
14,1,2,Programming Coursework,Coursework,4,11,7,4,60,8.5,12,6.075920007,0.657416921,0.641876394,0.048914645,0.523296793,Medium
14,1,2,Programming Exam,Exam,2,12,4,8,40,6,6,6.075920007,0.657416921,0.641876394,0.001661557,0.421483521,Low
14,1,2,DSA Coursework,Coursework,3,12,6,6,100,8,12,6.075920007,0.657416921,0.641876394,0.009875696,0.683537056,High
14,1,2,Computational Mathematics Coursework,Coursework,3,12,5,7,60,7,9,6.075920007,0.657416921,0.641876394,0.004437436,0.482177491,Medium
14,1,2,Computational Mathematics Exam,Exam,2,12,2,10,40,7,8,6.075920007,0.657416921,0.641876394,0.000335463,0.441151997,Medium
14,2,1,OOD Coursework,Coursework,5,12,12,0,100,8.5,12,6.075920007,0.657416921,0.641876394,1,1,High
14,2,1,Machine Learning Quiz,Quiz,5,12,5,7,40,6.5,6,6.075920007,0.657416921,0.641876394,0.002958291,0.431807704,Low
14,2,1,Machine Learning Coursework,Coursework,3,12,7,5,60,7.5,10,6.075920007,0.657416921,0.641876394,0.021978767,0.496562823,Medium
14,2,1,Advanced Mathematics Exam,Exam,2,12,7,5,40,7,10,6.075920007,0.657416921,0.641876394,0.018315639,0.445647041,Medium
14,2,1,Advanced Mathematics Coursework,Coursework,3,12,5,7,60,7,10,6.075920007,0.657416921,0.641876394,0.004437436,0.482177491,Medium
14,2,1,DSGP Project Proposal,Report,1,6,4,2,30,6.5,10,6.075920007,0.657416921,0.641876394,0.181706866,0.456494848,Medium
14,2,2,AI Coursework,Coursework,3,12,11,1,100,8.8,14,6.075920007,0.657416921,0.641876394,0.539194757,1,High
14,2,2,DSGP Project Implementation,Project,1,12,5,7,70,9.5,22,6.075920007,0.657416921,0.641876394,0.004807223,0.552269937,Medium
14,2,2,Data Engineering Coursework,Coursework,3,12,10,2,100,8.6,12,6.075920007,0.657416921,0.641876394,0.242275822,1,High
14,2,2,Simulation and Modeling Exam,Exam,2,12,2,10,40,7.5,8,6.075920007,0.657416921,0.641876394,0.000335463,0.451151997,Medium
14,2,2,Simulation and Modeling Coursework,Coursework,3,12,7,5,60,8,10,6.075920007,0.657416921,0.641876394,0.021978767,0.506562823,Medium
15,1,1,CSF Exam,Exam,2,12,8,4,100,7,8,4.565086046,0.567279753,0.410125962,0.040762204,0.516407413,Medium
15,1,1,Database Coursework,Coursework,4,12,4,8,100,8.2,12,4.565086046,0.567279753,0.410125962,0.001993869,0.630715329,Medium
15,1,1,English Coursework,Coursework,3,11,5,6,100,5,7,4.565086046,0.567279753,0.410125962,0.009875696,0.468685786,Medium
15,1,2,Programming Coursework,Coursework,4,11,11,0,60,8.5,12,4.565086046,0.567279753,0.410125962,1,1,High
15,1,2,Programming Exam,Exam,2,12,3,9,40,6,6,4.565086046,0.567279753,0.410125962,0.000746586,0.366403509,Low
15,1,2,DSA Coursework,Coursework,3,12,11,1,100,8,12,4.565086046,0.567279753,0.410125962,0.539194757,1,High
15,1,2,Computational Mathematics Coursework,Coursework,3,12,12,0,60,7,9,4.565086046,0.567279753,0.410125962,1,0.976216862,High
15,1,2,Computational Mathematics Exam,Exam,2,12,7,5,40,7,8,4.565086046,0.567279753,0.410125962,0.018315639,0.390795772,Low
15,2,1,OOD Coursework,Coursework,5,12,6,6,100,8.5,12,4.565086046,0.567279753,0.410125962,0.009875696,0.638685786,Medium
15,2,1,Machine Learning Quiz,Quiz,5,12,7,5,40,6.5,6,4.565086046,0.567279753,0.410125962,0.014652511,0.37987999,Low
15,2,1,Machine Learning Coursework,Coursework,3,12,10,2,60,7.5,10,4.565086046,0.567279753,0.410125962,0.242275822,0.796785818,High
15,2,1,Advanced Mathematics Exam,Exam,2,12,9,3,40,7,10,4.565086046,0.567279753,0.410125962,0.090717953,0.408896351,Low
15,2,1,Advanced Mathematics Coursework,Coursework,3,12,4,8,60,7,10,4.565086046,0.567279753,0.410125962,0.001993869,0.426715329,Low
15,2,1,DSGP Project Proposal,Report,1,6,6,0,30,6.5,10,4.565086046,0.567279753,0.410125962,0.9,0.581216862,Medium
15,2,2,AI Coursework,Coursework,3,12,9,3,100,8.8,14,4.565086046,0.567279753,0.410125962,0.108861544,0.669432248,High
15,2,2,DSGP Project Implementation,Project,1,12,2,10,70,9.5,22,4.565086046,0.567279753,0.410125962,0.000436101,0.496325888,Medium
15,2,2,Data Engineering Coursework,Coursework,3,12,12,0,100,8.6,12,4.565086046,0.567279753,0.410125962,1,1,High
15,2,2,Simulation and Modeling Exam,Exam,2,12,3,9,40,7.5,8,4.565086046,0.567279753,0.410125962,0.000746586,0.396403509,Low
15,2,2,Simulation and Modeling Coursework,Coursework,3,12,12,0,60,8,10,4.565086046,0.567279753,0.410125962,1,0.996216862,High
16,1,1,CSF Exam,Exam,2,12,12,0,100,7,8,7.132397088,0.40494853,0.574489432,1,0.794929753,High
16,1,1,Database Coursework,Coursework,4,12,9,3,100,8.2,12,7.132397088,0.40494853,0.574489432,0.108861544,0.696145138,High
16,1,1,English Coursework,Coursework,3,11,9,2,100,5,7,7.132397088,0.40494853,0.574489432,0.242275822,0.865498708,High
16,1,2,Programming Coursework,Coursework,4,11,8,3,60,8.5,12,7.132397088,0.40494853,0.574489432,0.108861544,0.522145138,Medium
16,1,2,Programming Exam,Exam,2,12,11,1,40,6,6,7.132397088,0.40494853,0.574489432,0.449328964,0.517261994,Medium
16,1,2,DSA Coursework,Coursework,3,12,9,3,100,8,12,7.132397088,0.40494853,0.574489432,0.108861544,0.692145138,High
16,1,2,Computational Mathematics Coursework,Coursework,3,12,12,0,60,7,9,7.132397088,0.40494853,0.574489432,1,1,High
16,1,2,Computational Mathematics Exam,Exam,2,12,4,8,40,7,8,7.132397088,0.40494853,0.574489432,0.001661557,0.425345142,Low
16,2,1,OOD Coursework,Coursework,5,12,6,6,100,8.5,12,7.132397088,0.40494853,0.574489432,0.009875696,0.677398677,High
16,2,1,Machine Learning Quiz,Quiz,5,12,5,7,40,6.5,6,7.132397088,0.40494853,0.574489432,0.002958291,0.415669325,Low
16,2,1,Machine Learning Coursework,Coursework,3,12,10,2,60,7.5,10,7.132397088,0.40494853,0.574489432,0.242275822,0.835498708,High
16,2,1,Advanced Mathematics Exam,Exam,2,12,11,1,40,7,10,7.132397088,0.40494853,0.574489432,0.449328964,0.537261994,Medium
16,2,1,Advanced Mathematics Coursework,Coursework,3,12,9,3,60,7,10,7.132397088,0.40494853,0.574489432,0.108861544,0.492145138,Medium
16,2,1,DSGP Project Proposal,Report,1,6,1,5,30,6.5,10,7.132397088,0.40494853,0.574489432,0.016484075,0.399050771,Low
16,2,2,AI Coursework,Coursework,3,12,6,6,100,8.8,14,7.132397088,0.40494853,0.574489432,0.009875696,0.683398677,High
16,2,2,DSGP Project Implementation,Project,1,12,4,8,70,9.5,22,7.132397088,0.40494853,0.574489432,0.002160024,0.535469759,Medium
16,2,2,Data Engineering Coursework,Coursework,3,12,3,9,100,8.6,12,7.132397088,0.40494853,0.574489432,0.000895903,0.677153728,High
16,2,2,Simulation and Modeling Exam,Exam,2,12,9,3,40,7.5,8,7.132397088,0.40494853,0.574489432,0.090717953,0.457609241,Medium
16,2,2,Simulation and Modeling Coursework,Coursework,3,12,5,7,60,8,10,7.132397088,0.40494853,0.574489432,0.004437436,0.486039112,Medium
17,1,1,CSF Exam,Exam,2,12,7,5,100,7,8,5.330045596,0.269486926,0.099846321,0.018315639,0.461462918,Medium
17,1,1,Database Coursework,Coursework,4,12,6,6,100,8.2,12,5.330045596,0.269486926,0.099846321,0.009875696,0.583352933,Medium
17,1,1,English Coursework,Coursework,3,11,11,0,100,5,7,5.330045596,0.269486926,0.099846321,1,0.966884009,High
17,1,2,Programming Coursework,Coursework,4,11,5,6,60,8.5,12,5.330045596,0.269486926,0.099846321,0.009875696,0.409352933,Low
17,1,2,Programming Exam,Exam,2,12,7,5,40,6,6,5.330045596,0.269486926,0.099846321,0.018315639,0.321462918,Low
17,1,2,DSA Coursework,Coursework,3,12,12,0,100,8,12,5.330045596,0.269486926,0.099846321,1,1,High
17,1,2,Computational Mathematics Coursework,Coursework,3,12,12,0,60,7,9,5.330045596,0.269486926,0.099846321,1,0.926884009,High
17,1,2,Computational Mathematics Exam,Exam,2,12,7,5,40,7,8,5.330045596,0.269486926,0.099846321,0.018315639,0.341462918,Low
17,2,1,OOD Coursework,Coursework,5,12,5,7,100,8.5,12,5.330045596,0.269486926,0.099846321,0.004437436,0.587993368,Medium
17,2,1,Machine Learning Quiz,Quiz,5,12,8,4,40,6.5,6,5.330045596,0.269486926,0.099846321,0.032609763,0.335036449,Low
17,2,1,Machine Learning Coursework,Coursework,3,12,12,0,60,7.5,10,5.330045596,0.269486926,0.099846321,1,0.936884009,High
17,2,1,Advanced Mathematics Exam,Exam,2,12,7,5,40,7,10,5.330045596,0.269486926,0.099846321,0.018315639,0.341462918,Low
17,2,1,Advanced Mathematics Coursework,Coursework,3,12,8,4,60,7,10,5.330045596,0.269486926,0.099846321,0.048914645,0.38911267,Low
17,2,1,DSGP Project Proposal,Report,1,6,3,3,30,6.5,10,5.330045596,0.269486926,0.099846321,0.081646158,0.327295548,Low
17,2,2,AI Coursework,Coursework,3,12,7,5,100,8.8,14,5.330045596,0.269486926,0.099846321,0.021978767,0.5983787,Medium
17,2,2,DSGP Project Implementation,Project,1,12,1,11,70,9.5,22,5.330045596,0.269486926,0.099846321,0.000195953,0.446932997,Medium
17,2,2,Data Engineering Coursework,Coursework,3,12,10,2,100,8.6,12,5.330045596,0.269486926,0.099846321,0.242275822,0.949452964,High
17,2,2,Simulation and Modeling Exam,Exam,2,12,6,6,40,7.5,8,5.330045596,0.269486926,0.099846321,0.008229747,0.348941445,Low
17,2,2,Simulation and Modeling Coursework,Coursework,3,12,7,5,60,8,10,5.330045596,0.269486926,0.099846321,0.021978767,0.4023787,Low
18,1,1,CSF Exam,Exam,2,12,5,7,100,7,8,4.697528069,0.328814216,0.642079727,0.003697864,0.508476781,Medium
18,1,1,Database Coursework,Coursework,4,12,6,6,100,8.2,12,4.697528069,0.328814216,0.642079727,0.009875696,0.634021239,Medium
18,1,1,English Coursework,Coursework,3,11,9,2,100,5,7,4.697528069,0.328814216,0.642079727,0.242275822,0.828121271,High
18,1,2,Programming Coursework,Coursework,4,11,11,0,60,8.5,12,4.697528069,0.328814216,0.642079727,1,1,High
18,1,2,Programming Exam,Exam,2,12,5,7,40,6,6,4.697528069,0.328814216,0.642079727,0.003697864,0.368476781,Low
18,1,2,DSA Coursework,Coursework,3,12,4,8,100,8,12,4.697528069,0.328814216,0.642079727,0.001993869,0.628050783,Medium
18,1,2,Computational Mathematics Coursework,Coursework,3,12,12,0,60,7,9,4.697528069,0.328814216,0.642079727,1,0.977552315,High
18,1,2,Computational Mathematics Exam,Exam,2,12,4,8,40,7,8,4.697528069,0.328814216,0.642079727,0.001661557,0.387967705,Low
18,2,1,OOD Coursework,Coursework,5,12,5,7,100,8.5,12,4.697528069,0.328814216,0.642079727,0.004437436,0.638661674,Medium
18,2,1,Machine Learning Quiz,Quiz,5,12,12,0,40,6.5,6,4.697528069,0.328814216,0.642079727,0.8,0.577552315,Medium
18,2,1,Machine Learning Coursework,Coursework,3,12,5,7,60,7.5,10,4.697528069,0.328814216,0.642079727,0.004437436,0.438661674,Medium
18,2,1,Advanced Mathematics Exam,Exam,2,12,11,1,40,7,10,4.697528069,0.328814216,0.642079727,0.449328964,0.499884556,Medium
18,2,1,Advanced Mathematics Coursework,Coursework,3,12,9,3,60,7,10,4.697528069,0.328814216,0.642079727,0.108861544,0.454767701,Medium
18,2,1,DSGP Project Proposal,Report,1,6,2,4,30,6.5,10,4.697528069,0.328814216,0.642079727,0.036685984,0.366723811,Low
18,2,2,AI Coursework,Coursework,3,12,7,5,100,8.8,14,4.697528069,0.328814216,0.642079727,0.021978767,0.649047007,High
18,2,2,DSGP Project Implementation,Project,1,12,10,2,70,9.5,22,4.697528069,0.328814216,0.642079727,0.262465473,0.863168684,High
18,2,2,Data Engineering Coursework,Coursework,3,12,7,5,100,8.6,12,4.697528069,0.328814216,0.642079727,0.021978767,0.645047007,High
18,2,2,Simulation and Modeling Exam,Exam,2,12,8,4,40,7.5,8,4.697528069,0.328814216,0.642079727,0.040762204,0.407742866,Low
18,2,2,Simulation and Modeling Coursework,Coursework,3,12,11,1,60,8,10,4.697528069,0.328814216,0.642079727,0.539194757,0.882351005,High
19,1,1,CSF Exam,Exam,2,12,7,5,100,7,8,4.76905318,0.426310002,0.431440371,0.018315639,0.501889745,Medium
19,1,1,Database Coursework,Coursework,4,12,12,0,100,8.2,12,4.76905318,0.426310002,0.431440371,1,1,High
19,1,1,English Coursework,Coursework,3,11,10,1,100,5,7,4.76905318,0.426310002,0.431440371,0.539194757,0.892109524,High
19,1,2,Programming Coursework,Coursework,4,11,8,3,60,8.5,12,4.76905318,0.426310002,0.431440371,0.108861544,0.474526221,Medium
19,1,2,Programming Exam,Exam,2,12,6,6,40,6,6,4.76905318,0.426310002,0.431440371,0.008229747,0.359368272,Low
19,1,2,DSA Coursework,Coursework,3,12,3,9,100,8,12,4.76905318,0.426310002,0.431440371,0.000895903,0.617534811,Medium
19,1,2,Computational Mathematics Coursework,Coursework,3,12,9,3,60,7,9,4.76905318,0.426310002,0.431440371,0.108861544,0.444526221,Medium
19,1,2,Computational Mathematics Exam,Exam,2,12,6,6,40,7,8,4.76905318,0.426310002,0.431440371,0.008229747,0.379368272,Low
19,2,1,OOD Coursework,Coursework,5,12,10,2,100,8.5,12,4.76905318,0.426310002,0.431440371,0.242275822,0.98787979,High
19,2,1,Machine Learning Quiz,Quiz,5,12,9,3,40,6.5,6,4.76905318,0.426310002,0.431440371,0.072574363,0.385454426,Low
19,2,1,Machine Learning Coursework,Coursework,3,12,9,3,60,7.5,10,4.76905318,0.426310002,0.431440371,0.108861544,0.454526221,Medium
19,2,1,Advanced Mathematics Exam,Exam,2,12,4,8,40,7,10,4.76905318,0.426310002,0.431440371,0.001661557,0.377726224,Low
19,2,1,Advanced Mathematics Coursework,Coursework,3,12,12,0,60,7,10,4.76905318,0.426310002,0.431440371,1,0.967310835,High
19,2,1,DSGP Project Proposal,Report,1,6,3,3,30,6.5,10,4.76905318,0.426310002,0.431440371,0.081646158,0.367722375,Low
19,2,2,AI Coursework,Coursework,3,12,7,5,100,8.8,14,4.76905318,0.426310002,0.431440371,0.021978767,0.638805527,Medium
19,2,2,DSGP Project Implementation,Project,1,12,6,6,70,9.5,22,4.76905318,0.426310002,0.431440371,0.010698671,0.489985503,Medium
19,2,2,Data Engineering Coursework,Coursework,3,12,11,1,100,8.6,12,4.76905318,0.426310002,0.431440371,0.539194757,1,High
19,2,2,Simulation and Modeling Exam,Exam,2,12,6,6,40,7.5,8,4.76905318,0.426310002,0.431440371,0.008229747,0.389368272,Low
19,2,2,Simulation and Modeling Coursework,Coursework,3,12,3,9,60,8,10,4.76905318,0.426310002,0.431440371,0.000895903,0.437534811,Medium
20,1,1,CSF Exam,Exam,2,12,5,7,100,7,8,6.199793267,0.666341715,0.539818476,0.003697864,0.554537384,Medium
20,1,1,Database Coursework,Coursework,4,12,4,8,100,8.2,12,6.199793267,0.666341715,0.539818476,0.001993869,0.678111385,High
20,1,1,English Coursework,Coursework,3,11,7,4,100,5,7,6.199793267,0.666341715,0.539818476,0.048914645,0.525841579,Medium
20,1,2,Programming Coursework,Coursework,4,11,10,1,60,8.5,12,6.199793267,0.666341715,0.539818476,0.539194757,0.938411607,High
20,1,2,Programming Exam,Exam,2,12,11,1,40,6,6,6.199793267,0.666341715,0.539818476,0.449328964,0.525945159,Medium
20,1,2,DSA Coursework,Coursework,3,12,12,0,100,8,12,6.199793267,0.666341715,0.539818476,1,1,High
20,1,2,Computational Mathematics Coursework,Coursework,3,12,8,4,60,7,9,6.199793267,0.666341715,0.539818476,0.048914645,0.485841579,Medium
20,1,2,Computational Mathematics Exam,Exam,2,12,6,6,40,7,8,6.199793267,0.666341715,0.539818476,0.008229747,0.435670355,Medium
20,2,1,OOD Coursework,Coursework,5,12,8,4,100,8.5,12,6.199793267,0.666341715,0.539818476,0.048914645,0.695841579,High
20,2,1,Machine Learning Quiz,Quiz,5,12,6,6,40,6.5,6,6.199793267,0.666341715,0.539818476,0.006583798,0.425258868,Low
20,2,1,Machine Learning Coursework,Coursework,3,12,6,6,60,7.5,10,6.199793267,0.666341715,0.539818476,0.009875696,0.486081842,Medium
20,2,1,Advanced Mathematics Exam,Exam,2,12,11,1,40,7,10,6.199793267,0.666341715,0.539818476,0.449328964,0.545945159,Medium
